stationID,slot,accepted,acceptedAlternative,rejected,delays,acceptedAlternativeDelay,delayRejected,cancellations,charged,slotsUsedPercentage
1,7,2,0,3,0,0,0,1,1,30.0
1,8,2,0,3,0,0,0,1,1,30.0
1,9,2,0,3,0,0,0,1,1,30.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,2,0,2,0,0,0,0,2,70.0
0,2,2,0,2,0,0,0,2,0,0.0
0,3,3,0,2,0,0,0,2,1,20.0
0,4,3,0,2,1,0,0,2,1,20.0
0,5,3,0,2,1,0,0,2,1,20.0
0,6,3,0,2,1,0,0,2,1,20.0
0,7,3,0,2,1,0,0,2,1,20.0
0,8,3,0,2,1,0,0,2,1,20.0
0,9,3,0,2,1,0,0,2,1,20.0
1,0,1,0,0,0,0,0,0,1,30.0
1,1,1,0,3,1,0,0,0,1,30.0
1,2,1,0,3,1,0,0,0,1,30.0
1,3,1,0,4,1,0,0,0,1,30.0
1,4,1,0,4,1,0,0,0,1,30.0
1,5,1,0,4,1,0,0,0,1,30.0
1,6,1,0,4,1,0,0,0,1,30.0
1,7,1,0,4,1,0,0,0,1,30.0
1,8,1,0,4,1,0,0,0,1,30.0
1,9,1,0,4,1,0,0,0,1,30.0
0,0,1,0,0,0,0,0,0,1,30.0
0,1,2,0,2,0,0,0,0,2,70.0
0,2,2,0,2,0,0,0,1,1,30.0
0,3,2,0,3,0,0,0,1,1,30.0
0,4,2,0,3,0,0,0,1,1,30.0
0,5,2,0,3,0,0,0,1,1,30.0
0,6,2,0,3,0,0,0,1,1,30.0
0,7,2,0,3,0,0,0,1,1,30.0
0,8,2,0,3,0,0,0,1,1,30.0
0,9,2,0,3,0,0,0,1,1,30.0
1,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,3,0,0,0,0,1,30.0
1,2,1,0,3,0,0,0,0,1,30.0
1,3,2,0,3,1,0,0,0,2,50.0
1,4,2,0,3,2,0,0,0,2,50.0
1,5,2,0,3,2,0,0,0,2,50.0
1,6,2,0,3,2,0,0,0,2,50.0
1,7,2,0,3,2,0,0,0,2,50.0
1,8,2,0,3,2,0,0,0,2,50.0
1,9,2,0,3,2,0,0,0,2,50.0
0,0,1,0,0,0,0,0,0,1,30.0
0,1,3,0,1,0,0,0,1,2,70.0
0,2,3,0,1,0,0,0,2,1,30.0
0,3,3,0,2,1,0,0,2,1,30.0
0,4,3,0,2,1,0,0,2,1,30.0
0,5,3,0,2,1,0,0,2,1,30.0
0,6,3,0,2,1,0,0,2,1,30.0
0,7,3,0,2,1,0,0,2,1,30.0
0,8,3,0,2,1,0,0,2,1,30.0
0,9,3,0,2,1,0,0,2,1,30.0
1,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,3,0,0,0,0,1,40.0
1,2,1,0,3,0,0,0,0,1,40.0
1,3,2,0,3,0,0,0,0,2,60.0
1,4,2,0,3,0,0,0,0,2,60.0
1,5,2,0,3,1,0,0,0,2,60.0
1,6,2,0,3,1,0,0,0,2,60.0
1,7,2,0,3,1,0,0,0,2,60.0
1,8,2,0,3,1,0,0,0,2,60.0
1,9,2,0,3,1,0,0,0,2,60.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,1,0,3,0,0,0,0,1,30.0
0,2,1,0,3,0,0,0,0,1,30.0
0,3,1,0,4,0,0,0,0,1,30.0
0,4,1,0,4,0,0,0,0,1,30.0
0,5,1,0,4,0,0,0,0,1,30.0
0,6,1,0,4,0,0,0,0,1,30.0
0,7,1,0,4,0,0,0,0,1,30.0
0,8,1,0,4,0,0,0,0,1,30.0
0,9,1,0,4,0,0,0,0,1,30.0
1,0,1,0,0,0,0,0,0,1,30.0
1,1,2,0,2,0,0,0,0,2,70.0
1,2,2,0,2,0,0,0,1,1,30.0
1,3,3,0,2,0,0,0,1,2,50.0
1,4,3,0,2,0,0,0,1,2,50.0
1,5,3,0,2,0,0,0,1,2,50.0
1,6,3,0,2,0,0,0,1,2,50.0
1,7,3,0,2,0,0,0,1,2,50.0
1,8,3,0,2,0,0,0,1,2,50.0
1,9,3,0,2,0,0,0,1,2,50.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,1,0,3,0,0,0,0,1,40.0
0,2,1,0,3,1,0,0,0,1,40.0
0,3,1,0,4,1,0,0,0,1,40.0
0,4,1,0,4,1,0,0,0,1,40.0
0,5,1,0,4,1,0,0,0,1,40.0
0,6,1,0,4,1,0,0,0,1,40.0
0,7,1,0,4,1,0,0,0,1,40.0
0,8,1,0,4,1,0,0,0,1,40.0
0,9,1,0,4,1,0,0,0,1,40.0
1,0,1,0,0,0,0,0,0,1,30.0
1,1,3,0,1,0,0,0,1,2,70.0
1,2,3,0,1,0,0,0,1,2,70.0
1,3,3,0,2,1,0,1,1,1,40.0
1,4,3,0,2,1,0,1,1,1,40.0
1,5,3,0,2,1,0,1,1,1,40.0
1,6,3,0,2,1,0,1,1,1,40.0
1,7,3,0,2,1,0,1,1,1,40.0
1,8,3,0,2,1,0,1,1,1,40.0
1,9,3,0,2,1,0,1,1,1,40.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,1,0,3,0,0,0,0,1,30.0
0,2,1,0,3,0,0,0,0,1,30.0
0,3,2,0,3,0,0,0,0,2,50.0
0,4,2,0,3,0,0,0,0,2,50.0
0,5,2,0,3,1,0,0,0,2,50.0
0,6,2,0,3,1,0,0,0,2,50.0
0,7,2,0,3,1,0,0,0,2,50.0
0,8,2,0,3,1,0,0,0,2,50.0
0,9,2,0,3,1,0,0,0,2,50.0
1,0,1,0,0,0,0,0,0,1,30.0
1,1,2,0,2,0,0,0,0,2,70.0
1,2,2,0,2,0,0,0,1,1,30.0
1,3,2,0,3,0,0,0,1,1,30.0
1,4,2,0,3,0,0,0,1,1,30.0
1,5,2,0,3,0,0,0,1,1,30.0
1,6,2,0,3,0,0,0,1,1,30.0
1,7,2,0,3,0,0,0,1,1,30.0
1,8,2,0,3,0,0,0,1,1,30.0
1,9,2,0,3,0,0,0,1,1,30.0
0,0,1,0,0,0,0,0,0,1,20.0
0,1,2,0,1,0,0,0,0,2,50.0
0,2,2,0,1,2,0,1,0,1,30.0
0,3,3,0,1,2,0,1,0,2,50.0
0,4,3,0,2,2,0,1,0,2,50.0
0,5,3,0,2,2,0,1,0,2,50.0
0,6,3,0,2,2,0,1,0,2,50.0
0,7,3,0,2,2,0,1,0,2,50.0
0,8,3,0,2,2,0,1,0,2,50.0
0,9,3,0,2,2,0,1,0,2,50.0
1,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,2,0,0,0,0,1,40.0
1,2,1,0,2,0,0,0,0,1,40.0
1,3,1,0,3,0,0,0,1,0,0.0
1,4,2,0,3,0,0,0,1,1,20.0
1,5,2,0,3,0,0,0,1,1,20.0
1,6,2,0,3,0,0,0,1,1,20.0
1,7,2,0,3,1,0,0,1,1,20.0
1,8,2,0,3,1,0,0,1,1,20.0
1,9,2,0,3,1,0,0,1,1,20.0
0,0,0,0,3,0,0,0,0,0,0.0
0,1,1,0,3,0,0,0,0,1,30.0
0,2,1,0,3,0,0,0,0,1,30.0
0,3,1,0,3,0,0,0,0,1,30.0
0,4,1,0,3,0,0,0,0,1,30.0
0,5,2,0,3,0,0,0,0,2,50.0
0,6,2,0,3,0,0,0,0,2,50.0
0,7,2,0,3,0,0,0,1,1,30.0
0,8,2,0,3,0,0,0,1,1,30.0
0,9,2,0,3,0,0,0,1,1,30.0
1,0,2,0,1,0,0,0,0,2,100.0
1,1,2,0,2,1,0,1,0,1,50.0
1,2,2,0,2,2,0,1,0,1,50.0
1,3,2,0,2,2,0,1,0,1,50.0
1,4,2,0,2,2,0,1,0,1,50.0
1,5,2,0,3,2,0,1,0,1,50.0
1,6,2,0,3,2,0,1,0,1,50.0
1,7,2,0,3,2,0,1,0,1,50.0
1,8,2,0,3,2,0,1,0,1,50.0
1,9,2,0,3,2,0,1,0,1,50.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,0,0,1,0,0,0,0,0,0.0
0,2,1,0,1,0,0,0,0,1,30.0
0,3,1,0,2,0,0,0,0,1,30.0
0,4,2,0,3,0,0,0,0,2,60.0
0,5,2,0,3,0,0,0,0,2,60.0
0,6,2,0,3,0,0,0,0,2,60.0
0,7,2,0,3,0,0,0,0,2,60.0
0,8,2,0,3,0,0,0,0,2,60.0
0,9,2,0,3,0,0,0,0,2,60.0
1,0,1,0,0,0,0,0,0,1,30.0
1,1,1,0,0,0,0,0,0,1,30.0
1,2,1,0,1,1,0,0,0,1,30.0
1,3,2,0,1,1,0,0,0,2,60.0
1,4,2,0,3,2,0,1,0,1,30.0
1,5,2,0,3,2,0,1,0,1,30.0
1,6,2,0,3,2,0,1,0,1,30.0
1,7,2,0,3,2,0,1,0,1,30.0
1,8,2,0,3,2,0,1,0,1,30.0
1,9,2,0,3,2,0,1,0,1,30.0
0,0,0,0,2,0,0,0,0,0,0.0
0,1,0,0,2,0,0,0,0,0,0.0
0,2,1,0,2,0,0,0,0,1,20.0
0,3,3,1,2,0,0,0,0,3,70.0
0,4,3,1,2,1,0,0,1,2,30.0
0,5,3,1,2,1,0,0,2,1,20.0
0,6,3,1,2,1,0,0,2,1,20.0
0,7,3,1,2,1,0,0,2,1,20.0
0,8,3,1,2,1,0,0,2,1,20.0
0,9,3,1,2,1,0,0,2,1,20.0
1,0,2,0,0,0,0,0,0,2,70.0
1,1,2,0,0,2,0,0,0,2,60.0
1,2,2,0,1,2,0,0,0,2,60.0
1,3,2,0,3,2,0,0,0,2,60.0
1,4,2,0,3,2,0,0,0,2,60.0
1,5,2,0,3,2,0,0,0,2,60.0
1,6,2,0,3,2,0,0,0,2,60.0
1,7,2,0,3,2,0,0,0,2,60.0
1,8,2,0,3,2,0,0,0,2,60.0
1,9,2,0,3,2,0,0,0,2,60.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,2,0,2,0,0,0,0,2,60.0
0,2,2,0,2,1,0,0,0,2,60.0
0,3,2,0,3,1,0,0,1,1,40.0
0,4,2,0,3,1,0,0,1,1,40.0
0,5,2,0,3,1,0,0,1,1,40.0
0,6,2,0,3,1,0,0,1,1,40.0
0,7,2,0,3,1,0,0,1,1,40.0
0,8,2,0,3,1,0,0,1,1,40.0
0,9,2,0,3,1,0,0,1,1,40.0
1,0,1,0,0,0,0,0,0,1,50.0
1,1,2,0,2,0,0,0,1,1,20.0
1,2,2,0,2,0,0,0,1,1,20.0
1,3,3,0,2,0,0,0,1,2,60.0
1,4,3,0,2,0,0,0,1,2,60.0
1,5,3,0,2,0,0,0,1,2,60.0
1,6,3,0,2,0,0,0,1,2,60.0
1,7,3,0,2,0,0,0,1,2,60.0
1,8,3,0,2,0,0,0,1,2,60.0
1,9,3,0,2,0,0,0,1,2,60.0
0,0,1,0,2,0,0,0,0,1,20.0
0,1,2,0,2,0,0,0,0,2,50.0
0,2,3,0,2,0,0,0,1,2,60.0
0,3,3,0,2,1,0,0,1,2,60.0
0,4,3,0,2,1,0,0,1,2,60.0
0,5,3,0,2,1,0,0,1,2,60.0
0,6,3,0,2,1,0,0,1,2,60.0
0,7,3,0,2,1,0,0,1,2,60.0
0,8,3,0,2,1,0,0,1,2,60.0
0,9,3,0,2,1,0,0,1,2,60.0
1,0,1,0,2,0,0,0,0,1,50.0
1,1,1,0,3,1,0,0,0,1,50.0
1,2,1,0,4,1,0,0,0,1,50.0
1,3,1,0,4,1,0,0,0,1,50.0
1,4,1,0,4,1,0,0,0,1,50.0
1,5,1,0,4,1,0,0,0,1,50.0
1,6,1,0,4,1,0,0,0,1,50.0
1,7,1,0,4,1,0,0,0,1,50.0
1,8,1,0,4,1,0,0,0,1,50.0
1,9,1,0,4,1,0,0,0,1,50.0
0,0,1,0,0,0,0,0,0,1,30.0
0,1,1,0,1,0,0,0,0,1,30.0
0,2,2,0,3,0,0,0,1,1,30.0
0,3,2,0,3,1,0,0,1,1,30.0
0,4,2,0,3,1,0,0,1,1,30.0
0,5,2,0,3,1,0,0,1,1,30.0
0,6,2,0,3,1,0,0,1,1,30.0
0,7,2,0,3,1,0,0,1,1,30.0
0,8,2,0,3,1,0,0,1,1,30.0
0,9,2,0,3,1,0,0,1,1,30.0
1,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,1,0,0,0,0,1,30.0
1,2,2,0,3,0,0,0,0,2,60.0
1,3,2,0,3,0,0,0,0,2,60.0
1,4,2,0,3,1,0,0,1,1,30.0
1,5,2,0,3,1,0,0,1,1,30.0
1,6,2,0,3,1,0,0,1,1,30.0
1,7,2,0,3,1,0,0,1,1,30.0
1,8,2,0,3,1,0,0,1,1,30.0
1,9,2,0,3,1,0,0,1,1,30.0
0,0,1,0,0,0,0,0,0,1,15.0
0,1,1,0,1,1,0,0,0,1,15.0
0,2,3,0,1,1,0,0,0,3,40.0
0,3,3,0,1,1,0,0,2,1,15.0
0,4,4,0,1,1,0,0,2,2,30.0
0,5,4,0,1,1,0,0,3,1,15.0
0,6,4,0,1,1,0,0,3,1,15.0
0,7,4,0,1,1,0,0,3,1,15.0
0,8,4,0,1,1,0,0,3,1,15.0
0,9,4,0,1,1,0,0,3,1,15.0
1,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,1,0,0,0,0,1,50.0
1,2,1,0,3,0,0,0,0,1,50.0
1,3,1,0,3,0,0,0,0,1,50.0
1,4,1,0,4,1,0,0,0,1,50.0
1,5,1,0,4,1,0,0,0,1,50.0
1,6,1,0,4,1,0,0,0,1,50.0
1,7,1,0,4,1,0,0,0,1,50.0
1,8,1,0,4,1,0,0,0,1,50.0
1,9,1,0,4,1,0,0,0,1,50.0
0,0,1,0,0,0,0,0,0,1,15.0
0,1,3,0,0,0,0,0,1,2,35.0
0,2,3,0,1,0,0,0,1,2,35.0
0,3,3,0,1,0,0,0,1,2,35.0
0,4,3,0,1,0,0,0,1,2,35.0
0,5,3,0,1,0,0,0,1,2,35.0
0,6,4,0,1,0,0,0,1,3,45.0
0,7,4,0,1,0,0,0,2,2,35.0
0,8,4,0,1,0,0,0,2,2,35.0
0,9,4,0,1,0,0,0,2,2,35.0
1,0,0,0,1,0,0,0,0,0,0.0
1,1,0,0,3,0,0,0,0,0,0.0
1,2,1,0,3,0,0,0,0,1,40.0
1,3,1,0,3,0,0,0,0,1,40.0
1,4,1,0,3,0,0,0,0,1,40.0
1,5,1,0,3,1,0,0,0,1,40.0
1,6,1,0,4,1,0,0,0,1,40.0
1,7,1,0,4,1,0,0,0,1,40.0
1,8,1,0,4,1,0,0,0,1,40.0
1,9,1,0,4,1,0,0,0,1,40.0
0,0,2,0,1,0,0,0,0,2,30.0
0,1,2,0,1,0,0,0,0,2,30.0
0,2,3,0,2,0,0,0,0,3,40.0
0,3,3,0,2,0,0,0,1,2,25.0
0,4,3,0,2,0,0,0,1,2,25.0
0,5,3,0,2,1,0,0,1,2,25.0
0,6,3,0,2,1,0,0,1,2,25.0
0,7,3,0,2,1,0,0,1,2,25.0
0,8,3,0,2,1,0,0,1,2,25.0
0,9,3,0,2,1,0,0,1,2,25.0
1,0,1,0,2,0,0,0,0,1,10.0
1,1,1,0,2,0,0,0,0,1,10.0
1,2,2,0,3,0,0,0,1,1,20.0
1,3,2,0,3,0,0,0,1,1,20.0
1,4,2,0,3,0,0,0,1,1,20.0
1,5,2,0,3,1,0,0,1,1,20.0
1,6,2,0,3,1,0,0,1,1,20.0
1,7,2,0,3,1,0,0,1,1,20.0
1,8,2,0,3,1,0,0,1,1,20.0
1,9,2,0,3,1,0,0,1,1,20.0
0,0,2,0,1,0,0,0,0,2,30.0
0,1,3,0,1,1,0,0,0,3,50.0
0,2,3,0,1,1,0,0,1,2,30.0
0,3,3,0,2,1,0,0,1,2,30.0
0,4,3,0,2,1,0,0,1,2,30.0
0,5,3,0,2,1,0,0,1,2,30.0
0,6,3,0,2,1,0,0,1,2,30.0
0,7,3,0,2,1,0,0,1,2,30.0
0,8,3,0,2,1,0,0,1,2,30.0
0,9,3,0,2,1,0,0,1,2,30.0
1,0,1,0,2,0,0,0,0,1,25.0
1,1,1,0,3,0,0,0,1,0,0.0
1,2,1,0,3,0,0,0,1,0,0.0
1,3,2,0,3,0,0,0,1,1,15.0
1,4,2,0,3,0,0,0,1,1,15.0
1,5,2,0,3,0,0,0,1,1,15.0
1,6,2,0,3,0,0,0,1,1,15.0
1,7,2,0,3,0,0,0,1,1,15.0
1,8,2,0,3,0,0,0,1,1,15.0
1,9,2,0,3,0,0,0,1,1,15.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,2,0,1,0,0,0,0,2,40.0
0,2,2,0,2,1,0,0,0,2,40.0
0,3,2,0,2,1,0,0,1,1,15.0
0,4,2,0,2,1,0,0,1,1,15.0
0,5,3,0,2,1,0,0,1,2,30.0
0,6,3,0,2,1,0,0,1,2,30.0
0,7,3,0,2,1,0,0,1,2,30.0
0,8,3,0,2,1,0,0,1,2,30.0
0,9,3,0,2,1,0,0,1,2,30.0
1,0,1,0,0,0,0,0,0,1,20.0
1,1,1,0,2,0,0,0,0,1,20.0
1,2,2,0,2,0,0,0,1,1,15.0
1,3,2,0,2,1,0,0,1,1,15.0
1,4,2,0,2,1,0,0,1,1,15.0
1,5,2,0,3,1,0,0,1,1,15.0
1,6,2,0,3,1,0,0,1,1,15.0
1,7,2,0,3,1,0,0,1,1,15.0
1,8,2,0,3,1,0,0,1,1,15.0
1,9,2,0,3,1,0,0,1,1,15.0
0,0,2,0,1,0,0,0,0,2,40.0
0,1,3,0,2,0,0,0,0,3,55.0
0,2,3,0,2,0,0,0,0,3,55.0
0,3,3,0,2,0,0,0,0,3,55.0
0,4,3,0,2,0,0,0,0,3,55.0
0,5,3,0,2,0,0,0,0,3,55.0
0,6,3,0,2,0,0,0,0,3,55.0
0,7,3,0,2,0,0,0,0,3,55.0
0,8,3,0,2,0,0,0,0,3,55.0
0,9,3,0,2,0,0,0,0,3,55.0
1,0,1,0,2,0,0,0,0,1,15.0
1,1,2,0,3,0,0,0,0,2,30.0
1,2,2,0,3,0,0,0,0,2,30.0
1,3,2,0,3,0,0,0,0,2,30.0
1,4,2,0,3,0,0,0,0,2,30.0
1,5,2,0,3,0,0,0,0,2,30.0
1,6,2,0,3,0,0,0,0,2,30.0
1,7,2,0,3,0,0,0,0,2,30.0
1,8,2,0,3,0,0,0,0,2,30.0
1,9,2,0,3,0,0,0,0,2,30.0
0,0,2,0,0,0,0,0,0,2,35.0
0,1,3,0,2,0,0,0,0,3,60.0
0,2,3,0,2,0,0,0,0,3,60.0
0,3,3,0,2,0,0,0,0,3,60.0
0,4,3,0,2,0,0,0,0,3,60.0
0,5,3,0,2,0,0,0,0,3,60.0
0,6,3,0,2,0,0,0,0,3,60.0
0,7,3,0,2,0,0,0,0,3,60.0
0,8,3,0,2,0,0,0,0,3,60.0
0,9,3,0,2,0,0,0,0,3,60.0
1,0,0,0,2,0,0,0,0,0,0.0
1,1,2,0,3,0,0,0,0,2,30.0
1,2,2,0,3,0,0,0,0,2,30.0
1,3,2,0,3,0,0,0,0,2,30.0
1,4,2,0,3,0,0,0,0,2,30.0
1,5,2,0,3,0,0,0,0,2,30.0
1,6,2,0,3,0,0,0,0,2,30.0
1,7,2,0,3,0,0,0,0,2,30.0
1,8,2,0,3,0,0,0,0,2,30.0
1,9,2,0,3,0,0,0,0,2,30.0
0,0,0,0,1,0,0,0,0,0,0.0
0,1,2,1,1,0,0,0,0,2,90.0
0,2,2,1,3,0,0,0,0,2,90.0
0,3,2,1,3,0,0,0,0,2,90.0
0,4,2,1,3,0,0,0,0,2,90.0
0,5,2,1,3,0,0,0,0,2,90.0
0,6,2,1,3,0,0,0,0,2,90.0
0,7,2,1,3,0,0,0,0,2,90.0
0,8,2,1,3,0,0,0,0,2,90.0
0,9,2,1,3,0,0,0,0,2,90.0
1,0,1,0,0,0,0,0,0,1,50.0
1,1,1,0,2,0,0,0,0,1,50.0
1,2,1,0,4,0,0,0,0,1,50.0
1,3,1,0,4,0,0,0,0,1,50.0
1,4,1,0,4,0,0,0,0,1,50.0
1,5,1,0,4,0,0,0,0,1,50.0
1,6,1,0,4,0,0,0,0,1,50.0
1,7,1,0,4,0,0,0,0,1,50.0
1,8,1,0,4,0,0,0,0,1,50.0
1,9,1,0,4,0,0,0,0,1,50.0
0,0,1,0,2,0,0,0,0,1,50.0
0,1,1,0,2,0,0,0,0,1,50.0
0,2,1,0,3,0,0,0,0,1,50.0
0,3,1,0,3,0,0,0,0,1,50.0
0,4,1,0,3,0,0,0,0,1,50.0
0,5,2,0,3,0,0,0,0,2,80.0
0,6,2,0,3,0,0,0,0,2,80.0
0,7,2,0,3,0,0,0,0,2,80.0
0,8,2,0,3,0,0,0,0,2,80.0
0,9,2,0,3,0,0,0,0,2,80.0
1,0,1,0,2,0,0,0,0,1,50.0
1,1,1,0,2,0,0,0,0,1,50.0
1,2,1,0,3,0,0,0,0,1,50.0
1,3,1,0,3,0,0,0,0,1,50.0
1,4,1,0,3,0,0,0,0,1,50.0
1,5,1,0,4,0,0,0,0,1,50.0
1,6,1,0,4,0,0,0,0,1,50.0
1,7,1,0,4,0,0,0,0,1,50.0
1,8,1,0,4,0,0,0,0,1,50.0
1,9,1,0,4,0,0,0,0,1,50.0
0,0,1,0,2,0,0,0,0,1,50.0
0,1,1,0,4,0,0,0,0,1,50.0
0,2,1,0,4,0,0,0,0,1,50.0
0,3,1,0,4,0,0,0,0,1,50.0
0,4,1,0,4,0,0,0,0,1,50.0
0,5,1,0,4,0,0,0,0,1,50.0
0,6,1,0,4,0,0,0,0,1,50.0
0,7,1,0,4,0,0,0,0,1,50.0
0,8,1,0,4,0,0,0,0,1,50.0
0,9,1,0,4,0,0,0,0,1,50.0
1,0,1,0,2,0,0,0,0,1,50.0
1,1,1,0,4,0,0,0,0,1,50.0
1,2,1,0,4,0,0,0,0,1,50.0
1,3,1,0,4,0,0,0,0,1,50.0
1,4,1,0,4,0,0,0,0,1,50.0
1,5,1,0,4,0,0,0,0,1,50.0
1,6,1,0,4,0,0,0,0,1,50.0
1,7,1,0,4,0,0,0,0,1,50.0
1,8,1,0,4,0,0,0,0,1,50.0
1,9,1,0,4,0,0,0,0,1,50.0
0,0,1,0,1,0,0,0,0,1,40.0
0,1,2,0,1,0,0,0,0,2,80.0
0,2,2,0,2,0,0,0,0,2,80.0
0,3,2,0,3,0,0,0,0,2,80.0
0,4,2,0,3,0,0,0,0,2,80.0
0,5,2,0,3,0,0,0,0,2,80.0
0,6,2,0,3,0,0,0,0,2,80.0
0,7,2,0,3,0,0,0,0,2,80.0
0,8,2,0,3,0,0,0,0,2,80.0
0,9,2,0,3,0,0,0,0,2,80.0
1,0,1,0,1,0,0,0,0,1,30.0
1,1,1,0,2,0,0,0,0,1,30.0
1,2,2,1,2,0,0,0,0,2,70.0
1,3,2,1,3,0,0,0,0,2,70.0
1,4,2,1,3,0,0,0,0,2,70.0
1,5,2,1,3,0,0,0,0,2,70.0
1,6,2,1,3,0,0,0,0,2,70.0
1,7,2,1,3,0,0,0,0,2,70.0
1,8,2,1,3,0,0,0,0,2,70.0
1,9,2,1,3,0,0,0,0,2,70.0
0,0,0,0,4,0,0,0,0,0,0.0
0,1,1,0,4,0,0,0,0,1,40.0
0,2,1,0,4,0,0,0,0,1,40.0
0,3,1,0,4,0,0,0,0,1,40.0
0,4,1,0,4,0,0,0,0,1,40.0
0,5,1,0,4,0,0,0,0,1,40.0
0,6,1,0,4,0,0,0,0,1,40.0
0,7,1,0,4,0,0,0,0,1,40.0
0,8,1,0,4,0,0,0,0,1,40.0
0,9,1,0,4,0,0,0,0,1,40.0
1,0,2,0,2,0,0,0,0,2,80.0
1,1,2,0,3,0,0,0,0,2,80.0
1,2,2,0,3,0,0,0,0,2,80.0
1,3,2,0,3,0,0,0,0,2,80.0
1,4,2,0,3,0,0,0,0,2,80.0
1,5,2,0,3,0,0,0,0,2,80.0
1,6,2,0,3,0,0,0,0,2,80.0
1,7,2,0,3,0,0,0,0,2,80.0
1,8,2,0,3,0,0,0,0,2,80.0
1,9,2,0,3,0,0,0,0,2,80.0
